"2006-01-01"," 517"
"2006-01-08"," 538"
"2006-01-15"," 482"
"2006-01-22"," 456"
"2006-01-29"," 482"
"2006-02-05"," 460"
"2006-02-12"," 418"
"2006-02-19"," 491"
"2006-02-26"," 502"
"2006-03-05"," 527"
"2006-03-12"," 555"
"2006-03-19"," 553"
"2006-03-26"," 609"
"2006-04-02"," 559"
"2006-04-09"," 532"
"2006-04-16"," 505"
"2006-04-23"," 477"
"2006-04-30"," 419"
"2006-05-07"," 431"
"2006-05-14"," 403"
"2006-05-21"," 422"
"2006-05-28"," 384"
"2006-06-04"," 377"
"2006-06-11"," 351"
"2006-06-18"," 348"
"2006-06-25"," 344"
"2006-07-02"," 325"
"2006-07-09"," 326"
"2006-07-16"," 346"
"2006-07-23"," 361"
"2006-07-30"," 358"
"2006-08-06"," 388"
"2006-08-13"," 355"
"2006-08-20"," 357"
"2006-08-27"," 314"
"2006-09-03"," 358"
"2006-09-10"," 347"
"2006-09-17"," 353"
"2006-09-24"," 337"
"2006-10-01"," 326"
"2006-10-08"," 322"
"2006-10-15"," 306"
"2006-10-22"," 336"
"2006-10-29"," 386"
"2006-11-05"," 359"
"2006-11-12"," 403"
"2006-11-19"," 412"
"2006-11-26"," 480"
"2006-12-03"," 465"
"2006-12-10"," 579"
"2006-12-17"," 545"
"2006-12-24"," 682"
"2006-12-31"," 644"
"2007-01-07"," 520"
"2007-01-14"," 504"
"2007-01-21"," 546"
"2007-01-28"," 506"
"2007-02-04"," 522"
"2007-02-11"," 568"
"2007-02-18"," 550"
"2007-02-25"," 603"
"2007-03-04"," 572"
"2007-03-11"," 560"
"2007-03-18"," 527"
"2007-03-25"," 454"
"2007-04-01"," 484"
"2007-04-08"," 482"
"2007-04-15"," 464"
"2007-04-22"," 435"
"2007-04-29"," 333"
"2007-05-06"," 403"
"2007-05-13"," 373"
"2007-05-20"," 357"
"2007-05-27"," 348"
"2007-06-03"," 358"
"2007-06-10"," 373"
"2007-06-17"," 328"
"2007-06-24"," 369"
"2007-07-01"," 377"
"2007-07-08"," 337"
"2007-07-15"," 361"
"2007-07-22"," 351"
"2007-07-29"," 335"
"2007-08-05"," 331"
"2007-08-12"," 348"
"2007-08-19"," 348"
"2007-08-26"," 366"
"2007-09-02"," 371"
"2007-09-09"," 350"
"2007-09-16"," 314"
"2007-09-23"," 312"
"2007-09-30"," 346"
"2007-10-07"," 336"
"2007-10-14"," 313"
"2007-10-21"," 302"
"2007-10-28"," 276"
"2007-11-04"," 309"
"2007-11-11"," 315"
"2007-11-18"," 265"
"2007-11-25"," 356"
"2007-12-02"," 395"
"2007-12-09"," 390"
"2007-12-16"," 456"
"2007-12-23"," 622"
"2007-12-30"," 595"
"2008-01-06"," 674"
"2008-01-13"," 561"
"2008-01-20"," 566"
"2008-01-27"," 653"
"2008-02-03"," 662"
"2008-02-10"," 590"
"2008-02-17"," 554"
"2008-02-24"," 509"
"2008-03-02"," 525"
"2008-03-09"," 491"
"2008-03-16"," 444"
"2008-03-23"," 473"
"2008-03-30"," 503"
"2008-04-06"," 477"
"2008-04-13"," 455"
"2008-04-20"," 456"
"2008-04-27"," 472"
"2008-05-04"," 356"
"2008-05-11"," 423"
"2008-05-18"," 382"
"2008-05-25"," 388"
"2008-06-01"," 379"
"2008-06-08"," 467"
"2008-06-15"," 467"
"2008-06-22"," 454"
"2008-06-29"," 473"
"2008-07-06"," 492"
"2008-07-13"," 457"
"2008-07-20"," 443"
"2008-07-27"," 413"
"2008-08-03"," 411"
"2008-08-10"," 418"
"2008-08-17"," 404"
"2008-08-24"," 413"
"2008-08-31"," 425"
"2008-09-07"," 437"
"2008-09-14"," 415"
"2008-09-21"," 353"
"2008-09-28"," 346"
"2008-10-05"," 358"
"2008-10-12"," 319"
"2008-10-19"," 333"
"2008-10-26"," 354"
"2008-11-02"," 421"
"2008-11-09"," 393"
"2008-11-16"," 413"
"2008-11-23"," 522"
"2008-11-30"," 624"
"2008-12-07"," 639"
"2008-12-14"," 719"
"2008-12-21"," 647"
"2008-12-28"," 664"
"2009-01-04"," 683"
"2009-01-11"," 615"
"2009-01-18"," 619"
"2009-01-25"," 604"
"2009-02-01"," 605"
"2009-02-08"," 566"
"2009-02-15"," 564"
"2009-02-22"," 550"
"2009-03-01"," 537"
"2009-03-08"," 476"
"2009-03-15"," 487"
"2009-03-22"," 496"
"2009-03-29"," 511"
"2009-04-05"," 473"
"2009-04-12"," 460"
"2009-04-19"," 472"
"2009-04-26"," 687"
"2009-05-03"," 572"
"2009-05-10"," 479"
"2009-05-17"," 578"
"2009-05-24"," 571"
"2009-05-31"," 554"
"2009-06-07"," 481"
"2009-06-14"," 458"
"2009-06-21"," 406"
"2009-06-28"," 382"
"2009-07-05"," 374"
"2009-07-12"," 395"
"2009-07-19"," 387"
"2009-07-26"," 373"
"2009-08-02"," 357"
"2009-08-09"," 430"
"2009-08-16"," 413"
"2009-08-23"," 380"
"2009-08-30"," 385"
"2009-09-06"," 408"
"2009-09-13"," 362"
"2009-09-20"," 336"
"2009-09-27"," 325"
"2009-10-04"," 338"
"2009-10-11"," 331"
"2009-10-18"," 357"
"2009-10-25"," 336"
"2009-11-01"," 320"
"2009-11-08"," 407"
"2009-11-15"," 419"
"2009-11-22"," 359"
"2009-11-29"," 431"
"2009-12-06"," 412"
"2009-12-13"," 424"
"2009-12-20"," 507"
"2009-12-27"," 595"
"2010-01-03"," 591"
"2010-01-10"," 777"
"2010-01-17"," 817"
"2010-01-24"," 804"
"2010-01-31"," 689"
"2010-02-07"," 758"
"2010-02-14"," 722"
"2010-02-21"," 687"
"2010-02-28"," 618"
"2010-03-07"," 665"
"2010-03-14"," 612"
"2010-03-21"," 570"
"2010-03-28"," 492"
"2010-04-04"," 510"
"2010-04-11"," 416"
"2010-04-18"," 498"
"2010-04-25"," 487"
"2010-05-02"," 441"
"2010-05-09"," 452"
"2010-05-16"," 532"
"2010-05-23"," 442"
"2010-05-30"," 478"
"2010-06-06"," 449"
"2010-06-13"," 441"
"2010-06-20"," 452"
"2010-06-27"," 484"
"2010-07-04"," 524"
"2010-07-11"," 491"
"2010-07-18"," 461"
"2010-07-25"," 474"
"2010-08-01"," 439"
"2010-08-08"," 417"
"2010-08-15"," 451"
"2010-08-22"," 433"
"2010-08-29"," 438"
"2010-09-05"," 444"
"2010-09-12"," 380"
"2010-09-19"," 418"
"2010-09-26"," 361"
"2010-10-03"," 321"
"2010-10-10"," 335"
"2010-10-17"," 311"
"2010-10-24"," 379"
"2010-10-31"," 369"
"2010-11-07"," 391"
"2010-11-14"," 465"
"2010-11-21"," 446"
"2010-11-28"," 568"
"2010-12-05"," 504"
"2010-12-12"," 596"
"2010-12-19"," 555"
"2010-12-26"," 536"
"2011-01-02"," 668"
"2011-01-09"," 545"
"2011-01-16"," 582"
"2011-01-23"," 469"
"2011-01-30"," 483"
"2011-02-06"," 558"
"2011-02-13"," 560"
"2011-02-20"," 532"
"2011-02-27"," 616"
"2011-03-06"," 499"
"2011-03-13"," 559"
"2011-03-20"," 543"
"2011-03-27"," 517"
"2011-04-03"," 530"
"2011-04-10"," 515"
"2011-04-17"," 487"
"2011-04-24"," 455"
"2011-05-01"," 366"
"2011-05-08"," 371"
"2011-05-15"," 384"
"2011-05-22"," 371"
"2011-05-29"," 411"
"2011-06-05"," 397"
"2011-06-12"," 423"
"2011-06-19"," 415"
"2011-06-26"," 367"
"2011-07-03"," 425"
"2011-07-10"," 430"
"2011-07-17"," 416"
"2011-07-24"," 424"
"2011-07-31"," 409"
"2011-08-07"," 448"
"2011-08-14"," 424"
"2011-08-21"," 378"
"2011-08-28"," 329"
"2011-09-04"," 356"
"2011-09-11"," 336"
"2011-09-18"," 305"
"2011-09-25"," 355"
"2011-10-02"," 319"
"2011-10-09"," 360"
"2011-10-16"," 329"
"2011-10-23"," 318"
"2011-10-30"," 308"
"2011-11-06"," 343"
"2011-11-13"," 367"
"2011-11-20"," 361"
"2011-11-27"," 407"
"2011-12-04"," 364"
"2011-12-11"," 379"
"2011-12-18"," 419"
"2011-12-25"," 516"
"2012-01-01"," 516"
"2012-01-08"," 563"
"2012-01-15"," 528"
"2012-01-22"," 610"
"2012-01-29"," 562"
"2012-02-05"," 633"
"2012-02-12"," 633"
"2012-02-19"," 697"
"2012-02-26"," 590"
"2012-03-04"," 619"
"2012-03-11"," 649"
"2012-03-18"," 586"
"2012-03-25"," 483"
"2012-04-01"," 483"
"2012-04-08"," 523"
"2012-04-15"," 533"
"2012-04-22"," 463"
"2012-04-29"," 436"
"2012-05-06"," 428"
"2012-05-13"," 449"
"2012-05-20"," 442"
"2012-05-27"," 430"
"2012-06-03"," 366"
"2012-06-10"," 430"
"2012-06-17"," 399"
"2012-06-24"," 420"
"2012-07-01"," 431"
"2012-07-08"," 511"
"2012-07-15"," 449"
"2012-07-22"," 441"
"2012-07-29"," 418"
"2012-08-05"," 402"
"2012-08-12"," 440"
"2012-08-19"," 454"
"2012-08-26"," 441"
"2012-09-02"," 438"
"2012-09-09"," 404"
"2012-09-16"," 433"
"2012-09-23"," 396"
"2012-09-30"," 407"
"2012-10-07"," 381"
"2012-10-14"," 410"
"2012-10-21"," 423"
"2012-10-28"," 350"
